Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/critic_... | 0.00338  |
|    gen/train/ent_coef   | 0.000334 |
|    gen/train/ent_coe... | 0.111    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0571   |
|    disc/disc_loss       | 0.0512   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 12.3     |
|    gen/time/episodes    | 5.99e+03 |
|    gen/time/fps         | 5.79e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.445   |
|    gen/train/critic_... | 0.0035   |
|    gen/train/ent_coef   | 0.000338 |
|    gen/train/ent_coe... | -0.0786  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0585   |
|    disc/disc_loss       | 0.0414   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 12       |
|    gen/time/episodes    | 6e+03    |
|    gen/time/fps         | 8.63e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.446   |
|    gen/train/critic_... | 0.00343  |
|    gen/train/ent_coef   | 0.000337 |
|    gen/train/ent_coe... | -0.0514  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.953    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0957   |
|    disc/disc_loss       | 0.0636   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.01e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 11.7     |
|    gen/time/episodes    | 6e+03    |
|    gen/time/fps         | 1.44e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.446   |
|    gen/train/critic_... | 0.00348  |
|    gen/train/ent_coef   | 0.00034  |
|    gen/train/ent_coe... | 0.581    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0713   |
|    disc/disc_loss       | 0.0366   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 11.2     |
|    gen/time/episodes    | 6.01e+03 |
|    gen/time/fps         | 4.26e+05 |
|    gen/time/time_ela... | 8.5      |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.449   |
|    gen/train/critic_... | 0.00338  |
|    gen/train/ent_coef   | 0.000352 |
|    gen/train/ent_coe... | 0.034    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.03e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0629   |
|    disc/disc_loss       | 0.055    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 11.1     |
|    gen/time/episodes    | 6.01e+03 |
|    gen/time/fps         | 1.01e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.452   |
|    gen/train/critic_... | 0.00346  |
|    gen/train/ent_coef   | 0.000353 |
|    gen/train/ent_coe... | 0.112    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.0942   |
|    disc/disc_loss       | 0.0927   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 11.4     |
|    gen/time/episodes    | 6.02e+03 |
|    gen/time/fps         | 6.73e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.452   |
|    gen/train/critic_... | 0.00354  |
|    gen/train/ent_coef   | 0.000348 |
|    gen/train/ent_coe... | -0.11    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.034    |
|    disc/disc_loss       | 0.0126   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 189      |
|    gen/rollout/ep_re... | 11.4     |
|    gen/time/episodes    | 6.03e+03 |
|    gen/time/fps         | 1.08e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.452   |
|    gen/train/critic_... | 0.00344  |
|    gen/train/ent_coef   | 0.00035  |
|    gen/train/ent_coe... | 0.0211   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0624   |
|    disc/disc_loss       | 0.103    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 179      |
|    gen/rollout/ep_re... | 9.97     |
|    gen/time/episodes    | 6.04e+03 |
|    gen/time/fps         | 4.6e+05  |
|    gen/time/time_ela... | 8.67     |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.452   |
|    gen/train/critic_... | 0.00344  |
|    gen/train/ent_coef   | 0.00035  |
|    gen/train/ent_coe... | -0.167   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0413   |
|    disc/disc_loss       | 0.108    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 170      |
|    gen/rollout/ep_re... | 9.19     |
|    gen/time/episodes    | 6.05e+03 |
|    gen/time/fps         | 1.81e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.453   |
|    gen/train/critic_... | 0.00337  |
|    gen/train/ent_coef   | 0.000351 |
|    gen/train/ent_coe... | 0.0879   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0614   |
|    disc/disc_loss       | 0.0521   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 9.54     |
|    gen/time/episodes    | 6.05e+03 |
|    gen/time/fps         | 4.85e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.04e+06 |
|    gen/train/actor_loss | -0.451   |
|    gen/train/critic_... | 0.00337  |
|    gen/train/ent_coef   | 0.000347 |
|    gen/train/ent_coe... | -0.186   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.073    |
|    disc/disc_loss       | 0.034    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 155      |
|    gen/rollout/ep_re... | 9.58     |
|    gen/time/episodes    | 6.06e+03 |
|    gen/time/fps         | 2.28e+05 |
|    gen/time/time_ela... | 11.7     |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.451   |
|    gen/train/critic_... | 0.00322  |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | 0.0933   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0703   |
|    disc/disc_loss       | 0.053    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 148      |
|    gen/rollout/ep_re... | 8.47     |
|    gen/time/episodes    | 6.07e+03 |
|    gen/time/fps         | 1.14e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.451   |
|    gen/train/critic_... | 0.0034   |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | -0.113   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.051    |
|    disc/disc_loss       | 0.0275   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 145      |
|    gen/rollout/ep_re... | 7.46     |
|    gen/time/episodes    | 6.08e+03 |
|    gen/time/fps         | 4.14e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00335  |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | 0.0226   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.04e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0555   |
|    disc/disc_loss       | 0.0386   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.02e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 140      |
|    gen/rollout/ep_re... | 6.57     |
|    gen/time/episodes    | 6.09e+03 |
|    gen/time/fps         | 3.01e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.447   |
|    gen/train/critic_... | 0.00322  |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | 0.0447   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0495   |
|    disc/disc_loss       | 0.0145   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.03e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 136      |
|    gen/rollout/ep_re... | 6.4      |
|    gen/time/episodes    | 6.09e+03 |
|    gen/time/fps         | 1.88e+05 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.444   |
|    gen/train/critic_... | 0.00331  |
|    gen/train/ent_coef   | 0.000343 |
|    gen/train/ent_coe... | -0.48    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.08     |
|    disc/disc_loss       | 0.0675   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.03e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 131      |
|    gen/rollout/ep_re... | 6.47     |
|    gen/time/episodes    | 6.1e+03  |
|    gen/time/fps         | 1.38e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.442   |
|    gen/train/critic_... | 0.00324  |
|    gen/train/ent_coef   | 0.000338 |
|    gen/train/ent_coe... | 0.257    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.05e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0832   |
|    disc/disc_loss       | 0.0559   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.03e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 129      |
|    gen/rollout/ep_re... | 6.41     |
|    gen/time/episodes    | 6.11e+03 |
|    gen/time/fps         | 1.4e+05  |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.05e+06 |
|    gen/train/actor_loss | -0.443   |
|    gen/train/critic_... | 0.00328  |
|    gen/train/ent_coef   | 0.000338 |
