Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/critic_... | 1.1      |
|    gen/train/ent_coef   | 0.00459  |
|    gen/train/ent_coe... | 0.0335   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.08e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0149   |
|    disc/disc_loss       | 0.0143   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.19     |
|    gen/time/episodes    | 6.08e+03 |
|    gen/time/fps         | 6.4e+04  |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -8.91    |
|    gen/train/critic_... | 1.14     |
|    gen/train/ent_coef   | 0.00477  |
|    gen/train/ent_coe... | 0.266    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0131   |
|    disc/disc_loss       | 0.00656  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.06e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.13     |
|    gen/time/episodes    | 6.08e+03 |
|    gen/time/fps         | 9.53e+04 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -9.04    |
|    gen/train/critic_... | 1.22     |
|    gen/train/ent_coef   | 0.00477  |
|    gen/train/ent_coe... | 0.144    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.015    |
|    disc/disc_loss       | 0.00327  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.12     |
|    gen/time/episodes    | 6.09e+03 |
|    gen/time/fps         | 1.63e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -9.13    |
|    gen/train/critic_... | 1.19     |
|    gen/train/ent_coef   | 0.00479  |
|    gen/train/ent_coe... | -0.0766  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0141   |
|    disc/disc_loss       | 0.00327  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.14     |
|    gen/time/episodes    | 6.09e+03 |
|    gen/time/fps         | 3.73e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -9.26    |
|    gen/train/critic_... | 1.25     |
|    gen/train/ent_coef   | 0.00478  |
|    gen/train/ent_coe... | 0.0783   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0131   |
|    disc/disc_loss       | 0.00264  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.06     |
|    gen/time/episodes    | 6.1e+03  |
|    gen/time/fps         | 7.21e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -9.38    |
|    gen/train/critic_... | 1.25     |
|    gen/train/ent_coef   | 0.00483  |
|    gen/train/ent_coe... | 0.118    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00804  |
|    disc/disc_loss       | 0.00141  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.02     |
|    gen/time/episodes    | 6.1e+03  |
|    gen/time/fps         | 1.15e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.09e+06 |
|    gen/train/actor_loss | -9.51    |
|    gen/train/critic_... | 1.27     |
|    gen/train/ent_coef   | 0.00495  |
|    gen/train/ent_coe... | 0.445    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0062   |
|    disc/disc_loss       | 0.00102  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.913    |
|    gen/time/episodes    | 6.11e+03 |
|    gen/time/fps         | 1.48e+05 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -9.61    |
|    gen/train/critic_... | 1.27     |
|    gen/train/ent_coef   | 0.00504  |
|    gen/train/ent_coe... | -0.00257 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0205   |
|    disc/disc_loss       | 0.0108   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.917    |
|    gen/time/episodes    | 6.12e+03 |
|    gen/time/fps         | 6.1e+04  |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -9.67    |
|    gen/train/critic_... | 1.29     |
|    gen/train/ent_coef   | 0.00505  |
|    gen/train/ent_coe... | 0.112    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
---------------------------------------
| mean/                   |           |
|    disc/disc_acc        | 1         |
|    disc/disc_acc_expert | 1         |
|    disc/disc_acc_gen    | 1         |
|    disc/disc_entropy    | 0.00658   |
|    disc/disc_loss       | 0.00154   |
|    disc/disc_proport... | 0.5       |
|    disc/global_step     | 1.07e+03  |
|    disc/n_expert        | 32        |
|    disc/n_generated     | 32        |
|    gen/rollout/ep_le... | 200       |
|    gen/rollout/ep_re... | 1.06      |
|    gen/time/episodes    | 6.12e+03  |
|    gen/time/fps         | 8.51e+04  |
|    gen/time/time_ela... | 12        |
|    gen/time/total_ti... | 1.1e+06   |
|    gen/train/actor_loss | -9.77     |
|    gen/train/critic_... | 1.33      |
|    gen/train/ent_coef   | 0.00515   |
|    gen/train/ent_coe... | -0.000192 |
|    gen/train/learnin... | 0.0003    |
|    gen/train/n_updates  | 1.09e+06  |
---------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0097   |
|    disc/disc_loss       | 0.0075   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.03     |
|    gen/time/episodes    | 6.12e+03 |
|    gen/time/fps         | 1.47e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -9.86    |
|    gen/train/critic_... | 1.34     |
|    gen/train/ent_coef   | 0.00517  |
|    gen/train/ent_coe... | 0.107    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.09e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00788  |
|    disc/disc_loss       | 0.00136  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.07e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.03     |
|    gen/time/episodes    | 6.13e+03 |
|    gen/time/fps         | 2.67e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10      |
|    gen/train/critic_... | 1.37     |
|    gen/train/ent_coef   | 0.00529  |
|    gen/train/ent_coe... | 0.484    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0116   |
|    disc/disc_loss       | 0.00545  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 1.1      |
|    gen/time/episodes    | 6.14e+03 |
|    gen/time/fps         | 7.04e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10.2    |
|    gen/train/critic_... | 1.38     |
|    gen/train/ent_coef   | 0.00535  |
|    gen/train/ent_coe... | -0.136   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00705  |
|    disc/disc_loss       | 0.0322   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.13     |
|    gen/time/episodes    | 6.14e+03 |
|    gen/time/fps         | 1.29e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10.2    |
|    gen/train/critic_... | 1.37     |
|    gen/train/ent_coef   | 0.00543  |
|    gen/train/ent_coe... | 0.0834   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00915  |
|    disc/disc_loss       | 0.00182  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.16     |
|    gen/time/episodes    | 6.15e+03 |
|    gen/time/fps         | 2.57e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10.3    |
|    gen/train/critic_... | 1.35     |
|    gen/train/ent_coef   | 0.00547  |
|    gen/train/ent_coe... | -0.158   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00868  |
|    disc/disc_loss       | 0.00176  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.13     |
|    gen/time/episodes    | 6.15e+03 |
|    gen/time/fps         | 6.76e+04 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10.4    |
|    gen/train/critic_... | 1.36     |
|    gen/train/ent_coef   | 0.00533  |
|    gen/train/ent_coe... | 0.0609   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0209   |
|    disc/disc_loss       | 0.0152   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.12     |
|    gen/time/episodes    | 6.16e+03 |
|    gen/time/fps         | 1.03e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.1e+06  |
|    gen/train/actor_loss | -10.4    |
|    gen/train/critic_... | 1.35     |
|    gen/train/ent_coef   | 0.00535  |
|    gen/train/ent_coe... | -0.126   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.1e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00768  |
|    disc/disc_loss       | 0.00144  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.08e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 1.16     |
|    gen/time/episodes    | 6.16e+03 |
|    gen/time/fps         | 1.98e+05 |
|    gen/time/time_ela... | 5        |
|    gen/time/total_ti... | 1.11e+06 |
|    gen/train/actor_loss | -10.5    |
|    gen/train/critic_... | 1.37     |
