Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/critic_... | 0.00211  |
|    gen/train/ent_coef   | 0.000311 |
|    gen/train/ent_coe... | 0.0294   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.15e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.0985   |
|    disc/disc_loss       | 0.0667   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 227      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 15.4     |
|    gen/time/episodes    | 5.89e+03 |
|    gen/time/fps         | 3.69e+04 |
|    gen/time/time_ela... | 51.3     |
|    gen/time/total_ti... | 1.16e+06 |
|    gen/train/actor_loss | -0.395   |
|    gen/train/critic_... | 0.00205  |
|    gen/train/ent_coef   | 0.000311 |
|    gen/train/ent_coe... | -0.0132  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.16e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.112    |
|    disc/disc_loss       | 0.0721   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 228      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 17       |
|    gen/time/episodes    | 5.91e+03 |
|    gen/time/fps         | 6.5e+04  |
|    gen/time/time_ela... | 50.7     |
|    gen/time/total_ti... | 1.16e+06 |
|    gen/train/actor_loss | -0.4     |
|    gen/train/critic_... | 0.002    |
|    gen/train/ent_coef   | 0.000312 |
|    gen/train/ent_coe... | 0.00345  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.16e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.123    |
|    disc/disc_loss       | 0.0784   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 229      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 18.6     |
|    gen/time/episodes    | 5.94e+03 |
|    gen/time/fps         | 3.4e+04  |
|    gen/time/time_ela... | 51       |
|    gen/time/total_ti... | 1.17e+06 |
|    gen/train/actor_loss | -0.402   |
|    gen/train/critic_... | 0.00201  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | 0.0239   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.17e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.117    |
|    disc/disc_loss       | 0.0543   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 230      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 18.2     |
|    gen/time/episodes    | 5.96e+03 |
|    gen/time/fps         | 6.4e+04  |
|    gen/time/time_ela... | 51.6     |
|    gen/time/total_ti... | 1.18e+06 |
|    gen/train/actor_loss | -0.403   |
|    gen/train/critic_... | 0.00198  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | -0.0229  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.17e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.128    |
|    disc/disc_loss       | 0.0699   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 231      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 16.5     |
|    gen/time/episodes    | 5.99e+03 |
|    gen/time/fps         | 3.36e+04 |
|    gen/time/time_ela... | 52       |
|    gen/time/total_ti... | 1.18e+06 |
|    gen/train/actor_loss | -0.407   |
|    gen/train/critic_... | 0.00199  |
|    gen/train/ent_coef   | 0.000308 |
|    gen/train/ent_coe... | 0.024    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.18e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.126    |
|    disc/disc_loss       | 0.0754   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 232      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 15.4     |
|    gen/time/episodes    | 6.01e+03 |
|    gen/time/fps         | 4.75e+04 |
|    gen/time/time_ela... | 47.3     |
|    gen/time/total_ti... | 1.19e+06 |
|    gen/train/actor_loss | -0.415   |
|    gen/train/critic_... | 0.00204  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | 0.0897   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.18e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.111    |
|    disc/disc_loss       | 0.0663   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 233      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 13       |
|    gen/time/episodes    | 6.04e+03 |
|    gen/time/fps         | 2.34e+05 |
|    gen/time/time_ela... | 49.9     |
|    gen/time/total_ti... | 1.19e+06 |
|    gen/train/actor_loss | -0.428   |
|    gen/train/critic_... | 0.0021   |
|    gen/train/ent_coef   | 0.000323 |
|    gen/train/ent_coe... | -0.0632  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.19e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.108    |
|    disc/disc_loss       | 0.0566   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 234      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 11.2     |
|    gen/time/episodes    | 6.07e+03 |
|    gen/time/fps         | 3.54e+04 |
|    gen/time/time_ela... | 53.7     |
|    gen/time/total_ti... | 1.2e+06  |
|    gen/train/actor_loss | -0.433   |
|    gen/train/critic_... | 0.00218  |
|    gen/train/ent_coef   | 0.000323 |
|    gen/train/ent_coe... | 0.0422   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.19e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.107    |
|    disc/disc_loss       | 0.0571   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 235      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 9.57     |
|    gen/time/episodes    | 6.09e+03 |
|    gen/time/fps         | 1.29e+05 |
|    gen/time/time_ela... | 50.1     |
|    gen/time/total_ti... | 1.2e+06  |
|    gen/train/actor_loss | -0.429   |
|    gen/train/critic_... | 0.00227  |
|    gen/train/ent_coef   | 0.00032  |
|    gen/train/ent_coe... | 0.034    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.2e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.945    |
|    disc/disc_entropy    | 0.111    |
|    disc/disc_loss       | 0.0732   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 236      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 9.91     |
|    gen/time/episodes    | 6.12e+03 |
|    gen/time/fps         | 4.06e+04 |
|    gen/time/time_ela... | 49.8     |
|    gen/time/total_ti... | 1.21e+06 |
|    gen/train/actor_loss | -0.424   |
|    gen/train/critic_... | 0.00221  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | -0.134   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.2e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.0935   |
|    disc/disc_loss       | 0.0503   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 237      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 11.6     |
|    gen/time/episodes    | 6.14e+03 |
|    gen/time/fps         | 2.38e+05 |
|    gen/time/time_ela... | 48.3     |
|    gen/time/total_ti... | 1.21e+06 |
|    gen/train/actor_loss | -0.419   |
|    gen/train/critic_... | 0.00215  |
|    gen/train/ent_coef   | 0.00031  |
|    gen/train/ent_coe... | 0.0579   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.21e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.957    |
|    disc/disc_entropy    | 0.0952   |
|    disc/disc_loss       | 0.0585   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 238      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 12.9     |
|    gen/time/episodes    | 6.17e+03 |
|    gen/time/fps         | 3.99e+04 |
|    gen/time/time_ela... | 50.7     |
|    gen/time/total_ti... | 1.22e+06 |
|    gen/train/actor_loss | -0.417   |
|    gen/train/critic_... | 0.00216  |
|    gen/train/ent_coef   | 0.000309 |
|    gen/train/ent_coe... | -0.0511  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.21e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.973    |
|    disc/disc_entropy    | 0.0998   |
|    disc/disc_loss       | 0.0609   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 239      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 14.9     |
|    gen/time/episodes    | 6.2e+03  |
|    gen/time/fps         | 6.85e+04 |
|    gen/time/time_ela... | 51       |
|    gen/time/total_ti... | 1.22e+06 |
|    gen/train/actor_loss | -0.417   |
|    gen/train/critic_... | 0.00218  |
|    gen/train/ent_coef   | 0.000315 |
|    gen/train/ent_coe... | 0.0536   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.22e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.104    |
|    disc/disc_loss       | 0.0639   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 240      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 15.8     |
|    gen/time/episodes    | 6.22e+03 |
|    gen/time/fps         | 3.47e+04 |
|    gen/time/time_ela... | 53       |
|    gen/time/total_ti... | 1.23e+06 |
|    gen/train/actor_loss | -0.42    |
|    gen/train/critic_... | 0.00215  |
|    gen/train/ent_coef   | 0.000315 |
|    gen/train/ent_coe... | -0.0263  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.22e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.0864   |
|    disc/disc_loss       | 0.0508   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 241      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 14.5     |
|    gen/time/episodes    | 6.25e+03 |
|    gen/time/fps         | 4.24e+04 |
|    gen/time/time_ela... | 57.1     |
|    gen/time/total_ti... | 1.23e+06 |
|    gen/train/actor_loss | -0.423   |
|    gen/train/critic_... | 0.00218  |
|    gen/train/ent_coef   | 0.000318 |
|    gen/train/ent_coe... | 0.0595   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.23e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.106    |
|    disc/disc_loss       | 0.0791   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 242      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 14.2     |
|    gen/time/episodes    | 6.27e+03 |
|    gen/time/fps         | 3.43e+04 |
|    gen/time/time_ela... | 54.3     |
|    gen/time/total_ti... | 1.24e+06 |
|    gen/train/actor_loss | -0.423   |
|    gen/train/critic_... | 0.00215  |
|    gen/train/ent_coef   | 0.000316 |
|    gen/train/ent_coe... | -0.0984  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.23e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.115    |
|    disc/disc_loss       | 0.0809   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 243      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 13.5     |
|    gen/time/episodes    | 6.3e+03  |
|    gen/time/fps         | 5.08e+04 |
|    gen/time/time_ela... | 47.5     |
|    gen/time/total_ti... | 1.24e+06 |
|    gen/train/actor_loss | -0.427   |
|    gen/train/critic_... | 0.00215  |
|    gen/train/ent_coef   | 0.000317 |
|    gen/train/ent_coe... | 0.0867   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.24e+06 |
